experiment_id,query_id,support_id,prompt,prompt_type,query_region,support_region,support_gsd,query_gsd,GSD_METADATA_CONFLICT,seed,slot_id,checkpoint_digest,model_version,model_git_commit,runtime_ms,wall_ms,peak_gpu_memory_mb,prob_mean,prob_std,prob_max,p90,p95,p99,valid_pixels,fg_ratio@0.3,fg_ratio@0.5,fg_ratio@0.7,IoU,Precision,Recall,F1,false_positive_area,gt_status,TP,FP,FN,false_negative_area,area_units,core_prob_mean,core_prob_std,core_prob_max,core_p90,core_p95,core_p99,core_valid_pixels,core_fg_ratio@0.3,core_fg_ratio@0.5,core_fg_ratio@0.7,core_IoU,core_Precision,core_Recall,core_F1,core_false_positive_area,core_gt_status,core_TP,core_FP,core_FN,core_false_negative_area,common_core
Q-urban-1-3m__W-field-3m,Q-urban-1-3m,W-field-3m,W-field,wrong,urban,outskirts,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.19412892591208,693.1183749984484,11501.28173828125,0.026243843138217926,0.05504420027136803,0.6331322193145752,0.05489019304513931,0.09765053540468216,0.29333385825157166,262113,0.009667586117437899,0.0030368581489662854,0.0,0.0,0.0,0.0,0.0,7164.0,official_human_vectors,0,796,54060,486540.0,m2,0.029284628108143806,0.027926212176680565,0.2770788371562958,0.048374321311712265,0.06532592326402664,0.1756325215101242,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__P1-1m,Q-urban-1-4m,P1-1m,P1,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.59687306080014,702.1663749765139,11501.28173828125,0.0834081843495369,0.15683285892009735,0.9305523037910461,0.34057319164276123,0.48419106006622314,0.6385363340377808,262128,0.11688945858511872,0.045241256180186776,0.003025239577610938,0.08655819058071289,0.4588919807740956,0.09639706663832501,0.15932545781915594,102672.0,official_human_vectors,5442,6417,51012,816192.0,m2,0.05672692507505417,0.07445614784955978,0.5217921733856201,0.15234386920928955,0.19888120889663696,0.36954382061958313,262033,0.0189785256055535,0.0002633256116596001,0.0,0.0012835749940575231,0.782608695652174,0.0012840328141719177,0.002563859082708195,15,human_approved,54,15,42001,42001,
Q-urban-1-4m__P1-4m,Q-urban-1-4m,P1-4m,P1,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.11111103836447,730.6126249895897,11501.28173828125,0.01891130954027176,0.04444076493382454,0.3985603153705597,0.06714096665382385,0.12133201956748962,0.2143833488225937,262128,0.0016556796679484832,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,0.005929309409111738,0.010120942257344723,0.09068083763122559,0.014033043757081032,0.022151939570903778,0.05826420336961746,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__P2-1m,Q-urban-1-4m,P2-1m,P2,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.58744109142572,694.3529169948306,11501.28173828125,0.13600587844848633,0.1653900146484375,0.7928511500358582,0.38986095786094666,0.5026107430458069,0.6804556250572205,262128,0.16150506622718672,0.05083394372215101,0.007549746688640664,0.1104056268996356,0.5206754221388368,0.12289651751868778,0.19885638945814643,102192.0,official_human_vectors,6938,6387,49516,792256.0,m2,0.1318679302930832,0.13167724013328552,0.6874251365661621,0.3244946599006653,0.4187740981578827,0.55837082862854,262033,0.12079776211393221,0.01812748775917537,0.0,0.0793764269077324,0.7246315789473684,0.08184520271073593,0.14707830360004273,1308,human_approved,3442,1308,38613,38613,
Q-urban-1-4m__P2-4m,Q-urban-1-4m,P2-4m,P2,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.28613898251206,717.7630829974078,11501.28173828125,0.00021978761651553214,0.0006347416201606393,0.018193090334534645,0.0005058976239524782,0.000749086553696543,0.0016691306373104453,262128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,0.0001433148281648755,0.00013911885616835207,0.0010505069512873888,0.00033814250491559505,0.000438377377577126,0.0006273174076341093,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__P3-1m,Q-urban-1-4m,P3-1m,P3,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.20313597470522,688.0057500093244,11501.28173828125,0.015836404636502266,0.03608425706624985,0.4053288996219635,0.052999865263700485,0.09311879426240921,0.17545396089553833,262128,0.0009651773179515351,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,0.006720434408634901,0.010439133271574974,0.10311635583639145,0.014580781571567059,0.020459206774830818,0.06150471046566963,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__P3-4m,Q-urban-1-4m,P3-4m,P3,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.86526001803577,712.0730000024196,11501.28173828125,7.461443601641804e-05,0.0001566463615745306,0.002031702548265457,0.00018789659952744842,0.00035361983464099467,0.0008252001716755331,262128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,4.652113784686662e-05,6.541152106365189e-05,0.0006734940106980503,0.00011510218610055745,0.00016482771025039256,0.00034411673550494015,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__W-vegetation-4m,Q-urban-1-4m,W-vegetation-4m,W-vegetation,wrong,urban,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.68503503501415,680.1382920239121,11501.28173828125,0.010484146885573864,0.027750689536333084,0.49469587206840515,0.020874403417110443,0.04053739458322525,0.14928576350212097,262128,0.0015107123237502289,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,0.004227182827889919,0.00433356361463666,0.03587867319583893,0.008639884181320667,0.011315499432384968,0.023837829008698463,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-1-4m__W-field-4m,Q-urban-1-4m,W-field-4m,W-field,wrong,urban,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.76043905876577,702.6255409873556,11501.28173828125,0.010720561258494854,0.03399629518389702,0.4500815272331238,0.017535042017698288,0.043879784643650055,0.1924230456352234,262128,0.002727675028993469,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,56454,903264.0,m2,0.003348591970279813,0.004444971680641174,0.040630634874105453,0.007306551560759544,0.010391098447144032,0.025372860953211784,262033,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,42055,42055,
Q-urban-2-1m__P1-1m,Q-urban-2-1m,P1-1m,P1,building,urban,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.72336291708052,672.1383339900058,11501.28173828125,0.094354547560215,0.19982168078422546,0.9408354163169861,0.3433062434196472,0.6771529912948608,0.8249281644821167,262097,0.10890242925329172,0.07754762549743034,0.04482691522604227,0.32953690582410466,0.9267404674046741,0.3383509969462906,0.4957168234752286,1489.0,official_human_vectors,18836,1489,36834,36834.0,m2,0.09436693042516708,0.19983026385307312,0.9408354163169861,0.3433055281639099,0.6771771311759949,0.8249399065971375,261969,0.10890601559726533,0.07756642961571789,0.044829731762155066,0.3295647456203294,0.9267224409448819,0.33838274932614554,0.4957483217059366,1489,human_approved,18831,1489,36819,36819,
Q-urban-2-1m__P1-2m,Q-urban-2-1m,P1-2m,P1,building,urban,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.47892294079065,681.6387080179993,11501.28173828125,0.050980933010578156,0.11989431083202362,0.7734779119491577,0.16397309303283691,0.3655490577220917,0.5722610950469971,262097,0.06385422191020881,0.021541642979507586,0.00024418440501035874,0.0988136625927386,0.9766206163655685,0.09904796119992815,0.17985517646291344,132.0,official_human_vectors,5514,132,50156,50156.0,m2,0.050986796617507935,0.11990690231323242,0.7734779119491577,0.16403701901435852,0.36555877327919006,0.5722683072090149,261969,0.06386633532975276,0.021548351140783833,0.00024430371532509573,0.09883116417482342,0.9766164747564217,0.09906558849955076,0.17988416673464394,132,human_approved,5513,132,50137,50137,
Q-urban-2-1m__P2-1m,Q-urban-2-1m,P2-1m,P2,building,urban,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.86315103806555,688.0732919962611,11501.28173828125,0.05516425892710686,0.07759740203619003,0.5920862555503845,0.15616844594478607,0.21658207476139069,0.3645412027835846,262097,0.01890521448166137,0.0016825831657745034,0.0,0.002985127985127985,0.3786848072562358,0.002999820370037722,0.005952487034627791,274.0,official_human_vectors,167,274,55503,55503.0,m2,0.05516262724995613,0.07761117815971375,0.5920862555503845,0.15619423985481262,0.21660205721855164,0.3646233379840851,261969,0.018914451709935144,0.0016834052884119877,0.0,0.0029861955511050714,0.3786848072562358,0.0030008984725965857,0.005954609473890642,274,human_approved,167,274,55483,55483,
Q-urban-2-1m__P2-2m,Q-urban-2-1m,P2-2m,P2,building,urban,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.21906494535506,707.119040976977,11501.28173828125,0.014774635434150696,0.031938694417476654,0.396912544965744,0.03807628154754639,0.07246778905391693,0.16936172544956207,262097,0.0008431992735513951,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55670,55670.0,m2,0.014761078171432018,0.03192218765616417,0.396912544965744,0.03801760822534561,0.07234648615121841,0.16924554109573364,261969,0.0008436112669819711,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1m__P3-1m,Q-urban-2-1m,P3-1m,P3,building,urban,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.45858507230878,689.308417000575,11501.28173828125,0.01025333907455206,0.019689660519361496,0.21412867307662964,0.03104347363114357,0.047468241304159164,0.10118866711854935,262097,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55670,55670.0,m2,0.010254415683448315,0.019692854955792427,0.21412867307662964,0.03104885295033455,0.04748045280575752,0.10120172053575516,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1m__P3-2m,Q-urban-2-1m,P3-2m,P3,building,urban,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.21195697505027,692.7269159932621,11501.28173828125,0.012399557046592236,0.024703847244381905,0.27745693922042847,0.03957175090909004,0.06683658063411713,0.1174209862947464,262097,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55670,55670.0,m2,0.012398967519402504,0.024707593023777008,0.27745693922042847,0.03958549723029137,0.06684671342372894,0.11742628365755081,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1m__W-vegetation-1m,Q-urban-2-1m,W-vegetation-1m,W-vegetation,wrong,urban,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.59455991443247,693.282124993857,11501.28173828125,0.026394691318273544,0.08479953557252884,0.7860425114631653,0.04848911985754967,0.13785205781459808,0.5370891690254211,262097,0.02438791745040958,0.012090943429341045,0.0006676917324501998,0.0,0.0,0.0,0.0,3169.0,official_human_vectors,0,3169,55670,55670.0,m2,0.026405196636915207,0.08481872081756592,0.7860425114631653,0.048524193465709686,0.13794448971748352,0.5371878147125244,261969,0.024399833568093936,0.012096851154144193,0.0006680179715920586,0.0,0.0,0.0,0.0,3169,human_approved,0,3169,55650,55650,
Q-urban-2-1m__W-field-1m,Q-urban-2-1m,W-field-1m,W-field,wrong,urban,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.5759959993884,687.9605840076692,11501.28173828125,0.02124962769448757,0.0515219122171402,0.567328929901123,0.04969121143221855,0.08580625802278519,0.28578346967697144,262097,0.009011930697413554,0.0003090458875912353,0.0,0.0,0.0,0.0,0.0,81.0,official_human_vectors,0,81,55670,55670.0,m2,0.021255191415548325,0.05153314024209976,0.567328929901123,0.049702197313308716,0.08583902567625046,0.2858520448207855,261969,0.009016333993716813,0.0003091968897083243,0.0,0.0,0.0,0.0,0.0,81,human_approved,0,81,55650,55650,
Q-urban-2-1.5m__P1-1m,Q-urban-2-1.5m,P1-1m,P1,building,urban,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.215689974837,699.2938329931349,11501.28173828125,0.0947023406624794,0.20177002251148224,0.954700767993927,0.3913591504096985,0.6257338523864746,0.877310037612915,262111,0.1243938636684458,0.0741136388781852,0.03810599326239646,0.19113740445574406,0.6037269638628642,0.21855723896312032,0.32093258719060846,17320.5,official_human_vectors,11728,7698,41933,94349.25,m2,0.11670761555433273,0.23341019451618195,0.9524586796760559,0.5280666947364807,0.7420573830604553,0.9028791785240173,261969,0.15292267405685406,0.10526436334070062,0.06197679878153522,0.25745625963194635,0.61792863359443,0.30619946091644207,0.40948741979669817,10536,human_approved,17040,10536,38610,38610,
Q-urban-2-1.5m__P1-1.5m,Q-urban-2-1.5m,P1-1.5m,P1,building,urban,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.79520898219198,707.051750010578,11501.28173828125,0.04589123651385307,0.1211230456829071,0.8263431191444397,0.13871167600154877,0.3234301805496216,0.6342750191688538,262111,0.05435483440221891,0.024394245186199738,0.0035290392238402813,0.10291822005105508,0.876446668751955,0.10443338737630682,0.18662892348680377,1777.5,official_human_vectors,5604,790,48057,108128.25,m2,0.06313709914684296,0.14611324667930603,0.7651891708374023,0.26630404591560364,0.452622652053833,0.652675211429596,261969,0.087651592363982,0.03922219804633373,0.0024888440998744126,0.15991625026391723,0.884574209245742,0.16332434860736747,0.27573758058399694,1186,human_approved,9089,1186,46561,46561,
Q-urban-2-1.5m__P2-1m,Q-urban-2-1.5m,P2-1m,P2,building,urban,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.864033090882,694.9559170170687,11501.28173828125,0.08879077434539795,0.11436264961957932,0.7234072089195251,0.2609517574310303,0.33388108015060425,0.49957168102264404,262111,0.06867701088470152,0.00996142855507781,7.630355078573582e-05,0.043426664194325976,0.8969743393335886,0.043644359963474405,0.08323855558714814,605.25,official_human_vectors,2342,269,51319,115467.75,m2,0.092171311378479,0.1070241704583168,0.5454526543617249,0.26257237792015076,0.31680265069007874,0.4147336781024933,261969,0.06140421194874203,0.0012367875588332972,0.0,0.0025433443186702966,0.4382716049382716,0.0025516621743036836,0.005073784256976454,182,human_approved,142,182,55508,55508,
Q-urban-2-1.5m__P2-1.5m,Q-urban-2-1.5m,P2-1.5m,P2,building,urban,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.76019190438092,694.3171669845469,11501.28173828125,0.0035316133871674538,0.008821244351565838,0.17840664088726044,0.009775269776582718,0.017946802079677582,0.041036222130060196,262111,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,53661,120737.25,m2,0.0030922512523829937,0.007202095817774534,0.10188961029052734,0.008867845870554447,0.016337323933839798,0.035450518131256104,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1.5m__P3-1m,Q-urban-2-1.5m,P3-1m,P3,building,urban,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.93746894970536,692.0702499919571,11501.28173828125,0.018400218337774277,0.04294019564986229,0.42343229055404663,0.051492635160684586,0.10407902300357819,0.22253260016441345,262111,0.0029338715277115422,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,53661,120737.25,m2,0.02214561402797699,0.046940434724092484,0.30974406003952026,0.07211554795503616,0.140840083360672,0.22369390726089478,261969,0.0001641415587340487,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1.5m__P3-1.5m,Q-urban-2-1.5m,P3-1.5m,P3,building,urban,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.22744498588145,694.3276660167612,11501.28173828125,0.00612547155469656,0.013947357423603535,0.37722572684288025,0.012867452576756477,0.019904617220163345,0.052103251218795776,262111,0.0001220856812571773,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,53661,120737.25,m2,0.003868740750476718,0.004209538921713829,0.06929873675107956,0.008852310478687286,0.01227237656712532,0.020423296838998795,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-1.5m__W-vegetation-1.5m,Q-urban-2-1.5m,W-vegetation-1.5m,W-vegetation,wrong,urban,outskirts,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.6285489713773,685.3000829869416,11501.28173828125,0.01682269386947155,0.049763359129428864,0.638474702835083,0.03842853754758835,0.08483903110027313,0.269383043050766,262111,0.00796609070203082,0.002186096730011331,0.0,0.0,0.0,0.0,0.0,1289.25,official_human_vectors,0,573,53661,120737.25,m2,0.018664604052901268,0.057624757289886475,0.6336934566497803,0.04516398906707764,0.09239542484283447,0.3098863959312439,261969,0.010589039161122117,0.004878439815398005,0.0,0.0,0.0,0.0,0.0,1278,human_approved,0,1278,55650,55650,
Q-urban-2-1.5m__W-field-1.5m,Q-urban-2-1.5m,W-field-1.5m,W-field,wrong,urban,outskirts,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.56068000290543,683.3705409953836,11501.28173828125,0.014966153539717197,0.03233269974589348,0.3294316232204437,0.037063393741846085,0.074764683842659,0.17337095737457275,262111,0.0001602374566500452,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,53661,120737.25,m2,0.01273250114172697,0.02897483855485916,0.3268306851387024,0.026991937309503555,0.0588870495557785,0.1444282978773117,261969,0.0003702728185395982,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__P1-1m,Q-urban-2-2m,P1-1m,P1,building,urban,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.07124205026776,692.0058329997119,11501.28173828125,0.07557458430528641,0.17801396548748016,0.9583628177642822,0.2528793513774872,0.5590757727622986,0.828113853931427,262121,0.08798226773131493,0.054383281003811214,0.031889852396412344,0.1211032423800597,0.4894423009470361,0.1386140580919458,0.2160429794547059,29112.0,official_human_vectors,6977,7278,43357,173428.0,m2,0.13236114382743835,0.26316866278648376,0.9571080803871155,0.6786558628082275,0.7886403799057007,0.9073157906532288,261969,0.17419618351789715,0.1465097015295703,0.08936553561680963,0.23604648105791728,0.4678617024048357,0.3226774483378257,0.38193787155299846,20424,human_approved,17957,20424,37693,37693,
Q-urban-2-2m__P1-2m,Q-urban-2-2m,P1-2m,P1,building,urban,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.8817449407652,711.9354169990402,11501.28173828125,0.038240946829319,0.12277116626501083,0.9143480062484741,0.07388227432966232,0.2427065074443817,0.696522057056427,262121,0.04334639345950916,0.027021871578393183,0.009793187115873967,0.09058273818568606,0.6733022730481435,0.09474708944252394,0.16611804866154622,9256.0,official_human_vectors,4769,2314,45565,182260.0,m2,0.08545006066560745,0.20334596931934357,0.9124349355697632,0.43146365880966187,0.6464807391166687,0.808113694190979,261969,0.12327412785482252,0.0846741408334574,0.03832896258717634,0.24050875011953715,0.680281309169597,0.2711590296495957,0.3877582485353068,7092,human_approved,15090,7092,40560,40560,
Q-urban-2-2m__P2-1m,Q-urban-2-2m,P2-1m,P2,building,urban,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.73212198447436,700.2226670156233,11501.28173828125,0.08653466403484344,0.10645626485347748,0.6580893993377686,0.24735987186431885,0.3201562464237213,0.452556848526001,262121,0.061921784214160634,0.00374636141324045,0.0,0.014491034537295139,0.7464358452138493,0.014562721023562602,0.028568087925793125,996.0,official_human_vectors,733,249,49601,198404.0,m2,0.10255203396081924,0.10197046399116516,0.48122328519821167,0.2607996165752411,0.30288535356521606,0.3610331118106842,261969,0.05290320610453909,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__P2-2m,Q-urban-2-2m,P2-2m,P2,building,urban,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,248.19625495001674,705.374541983474,11501.28173828125,0.0040610660798847675,0.012152750045061111,0.29196709394454956,0.008488858118653297,0.01229728851467371,0.03645710274577141,262121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,50334,201336.0,m2,0.0030223308131098747,0.004206949379295111,0.04349717125296593,0.007889426313340664,0.01139047835022211,0.020460110157728195,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__P3-1m,Q-urban-2-2m,P3-1m,P3,building,urban,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.20077202375978,688.0195830017328,11501.28173828125,0.012361406348645687,0.029669934883713722,0.3047889471054077,0.033211734145879745,0.07070333510637283,0.1583571583032608,262121,3.815031989043228e-06,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,50334,201336.0,m2,0.01751941815018654,0.03625873848795891,0.22160285711288452,0.06904149800539017,0.11130546778440475,0.16258327662944794,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__P3-2m,Q-urban-2-2m,P3-2m,P3,building,urban,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.49083898030221,685.3699999919627,11501.28173828125,0.005781794432550669,0.016408532857894897,0.22060909867286682,0.011128053069114685,0.0338863730430603,0.08407504111528397,262121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,50334,201336.0,m2,0.008746018633246422,0.020229065790772438,0.13810935616493225,0.03285975381731987,0.06126540154218674,0.09379018843173981,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__W-vegetation-2m,Q-urban-2-2m,W-vegetation-2m,W-vegetation,wrong,urban,outskirts,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.43782192934304,682.1312500105705,11501.28173828125,0.01589454896748066,0.031132785603404045,0.42683297395706177,0.036294057965278625,0.06003788486123085,0.15962384641170502,262121,0.002021966954192911,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,50334,201336.0,m2,0.015598068945109844,0.02223367802798748,0.25294265151023865,0.034728094935417175,0.05173003301024437,0.11865255236625671,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-2m__W-field-2m,Q-urban-2-2m,W-field-2m,W-field,wrong,urban,outskirts,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.81250601820648,677.859957999317,11501.28173828125,0.010308041237294674,0.026014000177383423,0.298445463180542,0.02238127775490284,0.043413229286670685,0.15436215698719025,262121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,50334,201336.0,m2,0.007622468285262585,0.014110073447227478,0.1783873736858368,0.01643030345439911,0.028040314093232155,0.07800798118114471,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
